tag,timestamp,seed,p0_label,p1_label,winner_label,reward_p0,reward_p1,turns,p0_prizes_taken,p1_prizes_taken,p0_first_attack_turn,p1_first_attack_turn,end_reason,error
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,11,2,0,5,6,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,24,1,4,15,12,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,15,5,0,3,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,4,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,17,1,1,15,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,14,0,5,11,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,15,4,3,5,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,5,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,18,1,2,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,17,5,3,7,12,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,4,4,5,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,19,1,2,3,12,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,18,5,2,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,19,4,4,13,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,0,5,3,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,17,2,2,9,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,18,1,3,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,20,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,18,4,5,9,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,15,5,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,15,5,3,3,10,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,0,5,,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,2,5,11,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,3,2,7,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,4,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,15,1,3,15,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,4,4,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,14,1,5,7,4,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,18,1,0,3,14,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,4,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,11,3,1,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,12,1,3,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,12,1,1,3,10,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,4,0,0,,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,15,4,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,27,0,0,,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,1,2,15,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,0,0,,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,12,3,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,0,5,9,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,20,0,2,,16,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,19,5,1,3,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,2,0,5,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,3,0,0,,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,3,0,0,,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,17,4,2,11,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,14,3,2,9,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,22,0,5,9,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,5,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,13,3,0,9,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,abomasnow,-1,1,16,2,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,lucario,abomasnow,lucario,1,-1,17,5,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,1,5,7,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,1,3,5,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,4,2,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,4,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,16,4,2,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,10,2,2,5,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,3,5,5,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,6,1,0,3,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,12,3,4,7,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,3,0,0,,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,19,2,5,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,1,0,15,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,11,4,0,3,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,4,1,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,5,1,9,12,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,11,2,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,22,0,0,,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,20,0,1,7,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,4,2,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,16,0,4,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,18,0,5,,4,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,3,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,5,0,0,5,4,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,4,3,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,2,1,7,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,16,2,1,7,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,1,3,12,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,0,5,14,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,21,4,3,9,14,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,3,3,7,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,4,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,3,5,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,18,5,0,3,18,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,1,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,5,2,5,10,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,2,2,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,3,2,5,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,2,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,2,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,2,4,7,6,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,0,5,13,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,4,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,18,3,0,11,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,3,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,19,4,0,13,,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,5,3,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,1,4,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,0,2,7,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,4,4,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,4,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,5,1,3,12,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,20,4,2,5,10,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,12,3,3,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,3,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,2,5,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,20,1,3,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,11,1,2,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,5,4,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,3,0,7,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,22,3,3,11,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,5,1,5,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,10,0,2,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,25,3,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,5,1,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,11,0,0,7,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,19,2,4,15,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,12,4,0,3,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,2,2,7,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,11,4,1,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,9,0,1,,4,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,12,4,2,3,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,1,3,10,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,18,2,2,3,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,22,3,4,11,12,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,4,0,0,,,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,5,3,5,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,4,2,5,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,0,3,4,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,17,2,5,11,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,2,3,11,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,12,4,2,3,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,5,0,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,1,3,15,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,2,4,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,7,1,0,3,2,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,22,0,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,0,5,11,4,OTHER,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,14,1,3,5,6,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,20,0,3,3,8,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,13,2,2,3,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,3,3,11,4,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,abomasnow,1,-1,15,3,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:03,tier2-run1,abomasnow,lucario,lucario,-1,1,16,2,4,9,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,4,2,7,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,17,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,10,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,3,0,5,,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,21,4,4,17,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,5,2,5,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,8,0,1,7,2,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,5,0,3,12,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,19,3,5,3,10,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,18,3,5,3,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,5,1,3,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,0,5,3,2,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,3,2,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,7,0,0,7,,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,2,5,9,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,18,3,1,7,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,13,4,3,3,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,4,3,5,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,21,0,0,,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,11,5,1,3,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,4,5,3,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,18,1,1,7,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,1,1,11,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,20,0,5,3,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,4,4,3,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,3,3,7,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,2,5,5,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,9,1,0,7,,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,11,4,2,3,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,5,0,3,8,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,4,2,5,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,3,3,5,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,1,1,9,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,6,1,0,3,,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,8,0,1,5,2,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,5,0,3,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,2,3,9,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,19,0,3,11,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,22,2,0,3,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,3,2,5,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,17,2,1,3,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,1,3,13,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,4,0,7,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,3,0,3,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,20,0,0,7,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,4,4,9,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,3,3,5,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,3,5,9,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,18,2,3,15,12,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,8,0,0,,4,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,11,5,1,3,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,2,3,7,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,20,1,1,3,18,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,0,1,9,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,16,4,2,7,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,17,5,1,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,4,4,3,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,13,4,1,3,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,2,0,5,,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,4,1,5,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,14,1,2,13,8,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,starmie,-1,1,12,2,3,3,6,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,19,0,0,,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,5,1,3,2,OTHER,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,15,3,3,3,2,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,17,3,0,3,4,DECK_OUT,
tier2,2026-07-03T18:08:36,tier2-run1,lucario,starmie,lucario,1,-1,13,0,3,,2,DECK_OUT,
